ASN00009240,17500201,PRCP,0,,,a,
ASN00009248,17500201,PRCP,0,,,a,
ASN00009256,17500201,TMAX,237,,,a,
ASN00009256,17500201,TMIN,173,,,a,
ASN00009256,17500201,PRCP,0,,,a,
ASN00009258,17500201,PRCP,0,,,a,
ASN00009260,17500201,PRCP,0,,,a,
ASN00009500,17500201,PRCP,0,,,a,
ASN00009500,17500201,DATX,2,,,a,
ASN00009500,17500201,MDTX,208,,,a,
ASN00009518,17500201,TMAX,228,,,a,
ASN00009518,17500201,TMIN,171,,,a,
ASN00009518,17500201,PRCP,0,,,a,
ASN00009519,17500201,TMAX,237,,,a,
ASN00009519,17500201,TMIN,121,,,a,
ASN00009519,17500201,PRCP,0,,,a,
ASN00009531,17500201,PRCP,0,,,a,
ASN00009534,17500201,PRCP,0,,,a,
ASN00009538,17500201,TMAX,287,,,a,
ASN00009538,17500201,TMIN,129,,,a,
ASN00009538,17500201,PRCP,0,,,a,
ASN00009542,17500201,TMAX,232,,,a,
ASN00009542,17500201,TMIN,154,,,a,
ASN00009542,17500201,PRCP,2,,,a,
ASN00009556,17500201,PRCP,0,,,a,
ASN00009573,17500201,TMAX,232,,,a,
ASN00009573,17500201,TMIN,98,,,a,
ASN00009573,17500201,PRCP,0,,,a,
ASN00009592,17500201,PRCP,0,,,a,
ASN00009603,17500201,TMAX,265,,,a,
ASN00009603,17500201,TMIN,111,,,a,
ASN00009603,17500201,PRCP,0,,,a,
ASN00009617,17500201,TMAX,249,,,a,
ASN00009617,17500201,TMIN,80,,,a,
ASN00009617,17500201,PRCP,0,,,a,
ASN00009628,17500201,PRCP,0,,,a,
ASN00009633,17500201,PRCP,6,,,a,
ASN00009769,17500201,PRCP,0,,,a,
ASN00009776,17500201,PRCP,0,,,a,
ASN00009789,17500201,TMAX,214,,,a,
ASN00009789,17500201,TMIN,169,,,a,
ASN00009789,17500201,PRCP,0,,,a,
ASN00009805,17500201,PRCP,0,,,a,
ASN00009831,17500201,PRCP,4,,,a,
ASN00009842,17500201,TMAX,270,,,a,
ASN00009842,17500201,PRCP,0,,,a,
ASN00009868,17500201,PRCP,2,,,a,
ASN00009871,17500201,TMAX,228,,,a,
ASN00009871,17500201,TMIN,170,,,a,
ASN00009871,17500201,PRCP,0,,,a,
ASN00009877,17500201,PRCP,0,,,a,
ASN00009936,17500201,PRCP,0,,,a,
ASN00009961,17500201,TMAX,226,,,a,
ASN00009961,17500201,TMIN,156,,,a,
ASN00009961,17500201,PRCP,0,,,a,
ASN00009964,17500201,TMAX,217,,,a,
ASN00009964,17500201,TMIN,114,,,a,
ASN00009964,17500201,PRCP,0,,,a,
ASN00009965,17500201,TMAX,283,,,a,
ASN00009965,17500201,TMIN,130,,,a,
ASN00009965,17500201,PRCP,0,,,a,
ASN00009968,17500201,TMAX,219,,,a,
ASN00009968,17500201,TMIN,107,,,a,
ASN00009968,17500201,PRCP,2,,,a,
ASN00009971,17500201,PRCP,0,,,a,
ASN00009976,17500201,PRCP,0,,,a,
ASN00009977,17500201,TMAX,261,,,a,
ASN00009977,17500201,TMIN,166,,,a,
ASN00009977,17500201,PRCP,0,,,a,
ASN00009978,17500201,PRCP,0,,,a,
ASN00009982,17500201,PRCP,0,,,a,
ASN00009987,17500201,PRCP,0,,,a,
ASN00009988,17500201,PRCP,0,,,a,
ASN00009989,17500201,PRCP,0,,,a,
ASN00009990,17500201,PRCP,0,,,a,
ASN00009991,17500201,PRCP,0,,,a,
ASN00009992,17500201,PRCP,0,,,a,
ASN00009994,17500201,TMAX,278,,,a,
ASN00009994,17500201,TMIN,113,,,a,
ASN00009994,17500201,PRCP,0,,,a,
ASN00009997,17500201,PRCP,0,,,a,
ASN00009998,17500201,TMAX,218,,,a,
ASN00009998,17500201,TMIN,133,,,a,
ASN00009998,17500201,PRCP,0,,,a,
ASN00010000,17500201,PRCP,0,,,a,
ASN00010007,17500201,TMAX,320,,,a,
ASN00010007,17500201,TMIN,160,,,a,
ASN00010007,17500201,PRCP,0,,,a,
ASN00010031,17500201,PRCP,0,,,a,
ASN00010058,17500201,PRCP,0,,,a,
ASN00010064,17500201,PRCP,0,,,a,
ASN00010073,17500201,PRCP,0,,,a,
ASN00010092,17500201,TMAX,320,,,a,
ASN00010092,17500201,TMIN,155,,,a,
ASN00010092,17500201,PRCP,0,,,a,
ASN00010111,17500201,TMAX,309,,,a,
ASN00010111,17500201,TMIN,162,,,a,
ASN00010111,17500201,PRCP,0,,,a,
ASN00010112,17500201,PRCP,0,,,a,
ASN00010124,17500201,PRCP,0,,,a,
ASN00010230,17500201,PRCP,0,,,a,
ASN00010286,17500201,TMAX,313,,,a,
ASN00010286,17500201,TMIN,159,,,a,
ASN00010286,17500201,PRCP,0,,,a,
ASN00010307,17500201,PRCP,0,,,a,
ASN00010308,17500201,PRCP,0,,,a,
ASN00010310,17500201,PRCP,0,,,a,
ASN00010311,17500201,TMAX,316,,,a,
ASN00010311,17500201,TMIN,155,,,a,
ASN00010311,17500201,PRCP,0,,,a,
ASN00010511,17500201,PRCP,0,,,a,
ASN00010515,17500201,TMAX,328,,,a,
ASN00010515,17500201,TMIN,144,,,a,
ASN00010515,17500201,PRCP,0,,,a,
ASN00010524,17500201,TMAX,304,,,a,
ASN00010524,17500201,TMIN,114,,,a,
ASN00010524,17500201,PRCP,0,,,a,
ASN00010527,17500201,PRCP,0,,,a,
ASN00010536,17500201,PRCP,0,,,a,
ASN00010546,17500201,PRCP,0,,,a,
ASN00010556,17500201,PRCP,0,,,a,
ASN00010568,17500201,TMAX,312,,,a,
ASN00010568,17500201,TMIN,149,,,a,
ASN00010568,17500201,PRCP,0,,,a,
ASN00010582,17500201,PRCP,0,,,a,
ASN00010612,17500201,TMAX,316,,,a,
ASN00010612,17500201,PRCP,0,,,a,
ASN00010612,17500201,DATN,2,,,a,
ASN00010612,17500201,MDTN,156,,,a,
ASN00010614,17500201,TMAX,279,,,a,
ASN00010614,17500201,TMIN,121,,,a,
ASN00010614,17500201,PRCP,0,,,a,
ASN00010622,17500201,PRCP,0,,,a,
ASN00010626,17500201,TMAX,290,,,a,
ASN00010626,17500201,PRCP,0,,,a,
